genome_id,antibiotic,target_status,target_present,matched_target_markers,molecular_targets,target_confidence,target_source_count,target_gate_reason
562.65447,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65447,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65462,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65462,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65462,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65462,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65462,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65462,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65463,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65463,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65463,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65463,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65463,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65463,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65465,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65465,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65465,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65465,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65465,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65465,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65476,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65476,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65476,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65476,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65476,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65476,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65484,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65484,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65484,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65484,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65484,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65484,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65488,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65488,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65488,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65488,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65488,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65488,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65498,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65498,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65498,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65498,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65498,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65498,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65504,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65504,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65504,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65504,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65504,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65504,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65509,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65509,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
